"Apr 1, 1897"	16.69	4.06
"Mar 1, 1897"	17.83	4.19
"Feb 1, 1897"	18.44	4.18
"Jan 1, 1897"	19.33	4.22
"Dec 1, 1896"	20.1	4.22
"Nov 1, 1896"	20.53	4.38
"Oct 1, 1896"	18.92	4.1
"Sep 1, 1896"	18.23	4.01
"Aug 1, 1896"	17.06	3.81
"Jul 1, 1896"	17.82	4.04
"Jun 1, 1896"	18.78	4.32
"May 1, 1896"	18.86	4.4
"Apr 1, 1896"	18.67	4.42
"Mar 1, 1896"	18.25	4.38
"Feb 1, 1896"	18.29	4.45
"Jan 1, 1896"	17.31	4.27
"Dec 1, 1895"	17.28	4.32
"Nov 1, 1895"	18.93	4.59
"Oct 1, 1895"	20.21	4.75
"Sep 1, 1895"	21.19	4.82
"Aug 1, 1895"	21.77	4.79
"Jul 1, 1895"	22.21	4.72
"Jun 1, 1895"	22.93	4.7
"May 1, 1895"	23.34	4.61
"Apr 1, 1895"	23	4.37
"Mar 1, 1895"	22.96	4.19
"Feb 1, 1895"	23.94	4.19
"Jan 1, 1895"	25.37	4.25
"Dec 1, 1894"	26.88	4.3
"Nov 1, 1894"	25.79	4.34
"Oct 1, 1894"	24.56	4.34
"Sep 1, 1894"	24.22	4.48
"Aug 1, 1894"	22.81	4.41
"Jul 1, 1894"	21.07	4.25
"Jun 1, 1894"	20.67	4.34
"May 1, 1894"	20.16	4.4
"Apr 1, 1894"	20.16	4.57
"Mar 1, 1894"	19.19	4.51
"Feb 1, 1894"	18	4.38
"Jan 1, 1894"	17.16	4.32
"Dec 1, 1893"	16.96	4.41
"Nov 1, 1893"	16.98	4.57
"Oct 1, 1893"	16.17	4.5
"Sep 1, 1893"	15.2	4.37
"Aug 1, 1893"	13.75	4.08
"Jul 1, 1893"	13.67	4.18
"Jun 1, 1893"	14.63	4.61
"May 1, 1893"	14.93	4.84
"Apr 1, 1893"	15.93	5.31
"Mar 1, 1893"	15.5	5.31
"Feb 1, 1893"	15.67	5.51
"Jan 1, 1893"	15.55	5.61
"Dec 1, 1892"	14.89	5.51
"Nov 1, 1892"	15.16	5.57
"Oct 1, 1892"	15.32	5.59
"Sep 1, 1892"	15.12	5.48
"Aug 1, 1892"	15.61	5.62
"Jul 1, 1892"	15.5	5.54
"Jun 1, 1892"	15.61	5.54
"May 1, 1892"	15.8	5.57
"Apr 1, 1892"	15.91	5.57
"Mar 1, 1892"	16.06	5.58
"Feb 1, 1892"	16	5.52
"Jan 1, 1892"	16.09	5.51
"Dec 1, 1891"	15.91	5.41
"Nov 1, 1891"	15.63	5.25
"Oct 1, 1891"	16.07	5.33
"Sep 1, 1891"	16.27	5.33
"Aug 1, 1891"	15.25	4.93
"Jul 1, 1891"	14.94	4.77
"Jun 1, 1891"	15.4	4.85
"May 1, 1891"	15.93	4.95
"Apr 1, 1891"	16.2	4.97
"Mar 1, 1891"	15.9	4.81
"Feb 1, 1891"	16.43	4.9
"Jan 1, 1891"	16.45	4.84
"Dec 1, 1890"	15.86	4.6
"Nov 1, 1890"	16.2	4.71
"Oct 1, 1890"	17.42	5.08
"Sep 1, 1890"	18.19	5.32
"Aug 1, 1890"	18.45	5.41
"Jul 1, 1890"	18.83	5.54
"Jun 1, 1890"	18.92	5.58
"May 1, 1890"	19	5.62
"Apr 1, 1890"	18.17	5.39
"Mar 1, 1890"	17.75	5.28
"Feb 1, 1890"	17.83	5.32
"Jan 1, 1890"	17.98	5.38
"Dec 1, 1889"	17.73	5.32
"Nov 1, 1889"	18.03	5.35
"Oct 1, 1889"	18.41	5.4
"Sep 1, 1889"	18.97	5.5
"Aug 1, 1889"	18.73	5.37
"Jul 1, 1889"	18.71	5.3
"Jun 1, 1889"	19.32	5.41
"May 1, 1889"	19.23	5.32
"Apr 1, 1889"	18.95	5.18
"Mar 1, 1889"	19.22	5.19
"Feb 1, 1889"	19.87	5.3
"Jan 1, 1889"	19.9	5.24
"Dec 1, 1888"	19.77	5.14
"Nov 1, 1888"	19.53	5.24
"Oct 1, 1888"	19.34	5.35
"Sep 1, 1888"	18.88	5.38
"Aug 1, 1888"	17.9	5.25
"Jul 1, 1888"	17.04	5.14
"Jun 1, 1888"	16.16	5.01
"May 1, 1888"	16.24	5.17
"Apr 1, 1888"	15.61	5.1
"Mar 1, 1888"	15.16	5.08
"Feb 1, 1888"	15.38	5.28
"Jan 1, 1888"	15.1	5.31
"Dec 1, 1887"	14.64	5.27
"Nov 1, 1887"	14.83	5.3
"Oct 1, 1887"	14.65	5.2
"Sep 1, 1887"	15.26	5.38
"Aug 1, 1887"	15.57	5.45
"Jul 1, 1887"	16.09	5.59
"Jun 1, 1887"	16.61	5.73
"May 1, 1887"	17.23	5.9
"Apr 1, 1887"	17.06	5.8
"Mar 1, 1887"	16.8	5.67
"Feb 1, 1887"	16.54	5.54
"Jan 1, 1887"	16.78	5.58
"Dec 1, 1886"	17.09	5.64
"Nov 1, 1886"	17.82	5.79
"Oct 1, 1886"	17.66	5.65
"Sep 1, 1886"	17.49	5.51
"Aug 1, 1886"	17.32	5.37
"Jul 1, 1886"	17.48	5.33
"Jun 1, 1886"	17.5	5.25
"May 1, 1886"	17.02	5.02
"Apr 1, 1886"	17.66	5.12
"Mar 1, 1886"	18.21	5.19
"Feb 1, 1886"	18.93	5.3
"Jan 1, 1886"	18.91	5.2
"Dec 1, 1885"	19.26	5.2
"Nov 1, 1885"	19.17	5.24
"Oct 1, 1885"	17.78	4.92
"Sep 1, 1885"	16.61	4.65
"Aug 1, 1885"	16.63	4.71
"Jul 1, 1885"	15.56	4.46
"Jun 1, 1885"	14.83	4.3
"May 1, 1885"	14.73	4.32
"Apr 1, 1885"	14.73	4.37
"Mar 1, 1885"	14.6	4.38
"Feb 1, 1885"	14.41	4.37
"Jan 1, 1885"	13.82	4.24
"Dec 1, 1884"	14	4.34
"Nov 1, 1884"	13.7	4.35
"Oct 1, 1884"	13.66	4.44
"Sep 1, 1884"	13.8	4.59
"Aug 1, 1884"	13.94	4.74
"Jul 1, 1884"	12.83	4.46
"Jun 1, 1884"	12.56	4.46
"May 1, 1884"	12.83	4.65
"Apr 1, 1884"	13.68	5.06
"Mar 1, 1884"	14.04	5.3
"Feb 1, 1884"	13.82	5.32
"Jan 1, 1884"	13.2	5.18
"Dec 1, 1883"	13.35	5.34
"Nov 1, 1883"	13.57	5.46
"Oct 1, 1883"	13.28	5.38
"Sep 1, 1883"	13.57	5.53
"Aug 1, 1883"	13.34	5.47
"Jul 1, 1883"	13.89	5.73
"Jun 1, 1883"	14.02	5.82
"May 1, 1883"	13.82	5.77
"Apr 1, 1883"	13.98	5.87
"Mar 1, 1883"	13.61	5.75
"Feb 1, 1883"	13.36	5.68
"Jan 1, 1883"	13.59	5.81
"Dec 1, 1882"	13.58	5.84
"Nov 1, 1882"	13.49	5.81
"Oct 1, 1882"	14.06	6.07
"Sep 1, 1882"	14.43	6.24
"Aug 1, 1882"	14.26	6.18
"Jul 1, 1882"	13.82	6
"Jun 1, 1882"	13.06	5.68
"May 1, 1882"	13.1	5.71
"Apr 1, 1882"	13.24	5.78
"Mar 1, 1882"	13.21	5.78
"Feb 1, 1882"	13.21	5.79
"Jan 1, 1882"	13.48	5.92
"Dec 1, 1881"	13.66	6.01
"Nov 1, 1881"	13.94	6.19
"Oct 1, 1881"	13.72	6.15
"Sep 1, 1881"	13.81	6.25
"Aug 1, 1881"	13.58	6.2
"Jul 1, 1881"	13.78	6.35
"Jun 1, 1881"	14.15	6.58
"May 1, 1881"	13.85	6.5
"Apr 1, 1881"	13.14	6.22
"Mar 1, 1881"	13.07	6.24
"Feb 1, 1881"	12.81	6.17
"Jan 1, 1881"	12.74	6.19
"Dec 1, 1880"	11.92	5.84
"Nov 1, 1880"	11.67	5.61
"Oct 1, 1880"	11.3	5.33
"Sep 1, 1880"	11.2	5.18
"Aug 1, 1880"	11.45	5.19
"Jul 1, 1880"	11.28	5.01
"Jun 1, 1880"	11.01	4.79
"May 1, 1880"	11.2	4.77
"Apr 1, 1880"	12.43	5.18
"Mar 1, 1880"	13.01	5.3
"Feb 1, 1880"	13.06	5.2
"Jan 1, 1880"	13.13	5.11
"Dec 1, 1879"	12.95	4.92
"Nov 1, 1879"	13.17	4.93
"Oct 1, 1879"	12.71	4.68
"Sep 1, 1879"	11.64	4.22
"Aug 1, 1879"	11.41	4.07
"Jul 1, 1879"	11.52	4.04
"Jun 1, 1879"	11.48	3.96
"May 1, 1879"	11.62	3.94
"Apr 1, 1879"	11.31	3.77
"Mar 1, 1879"	11.15	3.65
"Feb 1, 1879"	11.53	3.71
"Jan 1, 1879"	11.34	3.58
"Dec 1, 1878"	11.13	3.45
"Nov 1, 1878"	11.22	3.47
"Oct 1, 1878"	11.29	3.48
"Sep 1, 1878"	11.45	3.52
"Aug 1, 1878"	11.25	3.45
"Jul 1, 1878"	11.38	3.48
"Jun 1, 1878"	11.18	3.41
"May 1, 1878"	10.98	3.34
"Apr 1, 1878"	10.98	3.33
"Mar 1, 1878"	10.71	3.24
"Feb 1, 1878"	10.54	3.18
"Jan 1, 1878"	10.8	3.25
"Dec 1, 1877"	10.83	3.25
"Nov 1, 1877"	10.93	3.26
"Oct 1, 1877"	11.16	3.31
"Sep 1, 1877"	10.98	3.24
"Aug 1, 1877"	10.4	3.05
"Jul 1, 1877"	9.77	2.85
"Jun 1, 1877"	9.41	2.73
"May 1, 1877"	10.2	2.94
"Apr 1, 1877"	10.25	2.94
"Mar 1, 1877"	11.12	3.17
"Feb 1, 1877"	11.79	3.34
"Jan 1, 1877"	12.6	3.55
"Dec 1, 1876"	12.79	3.58
"Nov 1, 1876"	12.56	3.6
"Oct 1, 1876"	12.51	3.67
"Sep 1, 1876"	12.3	3.69
"Aug 1, 1876"	12.81	3.93
"Jul 1, 1876"	13.09	4.1
"Jun 1, 1876"	12.97	4.15
"May 1, 1876"	12.79	4.18
"Apr 1, 1876"	13.02	4.34
"Mar 1, 1876"	13.26	4.51
"Feb 1, 1876"	13.04	4.52
"Jan 1, 1876"	12.62	4.46
"Dec 1, 1875"	12.14	4.37
"Nov 1, 1875"	11.87	4.37
"Oct 1, 1875"	11.41	4.3
"Sep 1, 1875"	11.35	4.37
"Aug 1, 1875"	11.21	4.41
"Jul 1, 1875"	10.93	4.39
"Jun 1, 1875"	10.68	4.38
"May 1, 1875"	10.69	4.47
"Apr 1, 1875"	10.9	4.65
"Mar 1, 1875"	10.55	4.59
"Feb 1, 1875"	10.22	4.53
"Jan 1, 1875"	10.05	4.54
"Dec 1, 1874"	9.87	4.54
"Nov 1, 1874"	9.93	4.57
"Oct 1, 1874"	9.85	4.53
"Sep 1, 1874"	9.87	4.54
"Aug 1, 1874"	9.72	4.47
"Jul 1, 1874"	9.7	4.46
"Jun 1, 1874"	9.7	4.46
"May 1, 1874"	9.74	4.48
"Apr 1, 1874"	10	4.6
"Mar 1, 1874"	10.28	4.73
"Feb 1, 1874"	10.43	4.8
"Jan 1, 1874"	10.13	4.66
"Dec 1, 1873"	9.61	4.42
"Nov 1, 1873"	8.83	4.04
"Oct 1, 1873"	9.21	4.19
"Sep 1, 1873"	10.14	4.59
"Aug 1, 1873"	11.04	4.97
"Jul 1, 1873"	11.11	4.97
"Jun 1, 1873"	11.19	4.98
"May 1, 1873"	11.41	5.05
"Apr 1, 1873"	11.45	5.04
"Mar 1, 1873"	11.68	5.11
"Feb 1, 1873"	11.84	5.15
"Jan 1, 1873"	11.82	5.11
"Dec 1, 1872"	11.79	5.07
"Nov 1, 1872"	11.58	4.95
"Oct 1, 1872"	11.69	4.97
"Sep 1, 1872"	11.72	4.95
"Aug 1, 1872"	12	5.04
"Jul 1, 1872"	12.22	5.1
"Jun 1, 1872"	12.36	5.13
"May 1, 1872"	12.56	5.18
"Apr 1, 1872"	12.63	5.18
"Mar 1, 1872"	12.37	5.04
"Feb 1, 1872"	12.05	4.88
"Jan 1, 1872"	12.07	4.86
"Dec 1, 1871"	11.85	4.74
"Nov 1, 1871"	11.6	4.64
"Oct 1, 1871"	11.48	4.59
"Sep 1, 1871"	12.1	4.84
"Aug 1, 1871"	11.98	4.79
"Jul 1, 1871"	11.82	4.73
"Jun 1, 1871"	12.05	4.82
"May 1, 1871"	12.15	4.86
"Apr 1, 1871"	11.85	4.74
"Mar 1, 1871"	11.52	4.61
"Feb 1, 1871"	11.25	4.5
"Jan 1, 1871"	11.1	4.44
